dataset,actual_label,prediction,raw_attack_probability,calibrated_attack_probability,confidence,drift_detected,routing_decision
EMERGING,DNS_SPOOFING,ATTACK,0.87,0.9910714285714286,0.9910714285714286,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.011622057615515359,0.15714285714285714,0.8428571428571429,False,LOCAL
EMERGING,VULNERABILITYSCAN,ATTACK,0.5818181818181818,0.9586776859504132,0.9586776859504132,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.09017944543593485,0.5260663507109006,0.5260663507109006,False,RAG
EMERGING,DNS_SPOOFING,BENIGN,0.30920746292302903,0.8543689320388349,0.8543689320388349,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.02487177053762167,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.03619288551219196,0.3888888888888889,0.6111111111111112,False,RAG
EMERGING,VULNERABILITYSCAN,ATTACK,0.6135645632967575,0.9722222222222222,0.9722222222222222,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.01050634962756368,0.12846347607052896,0.871536523929471,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.026208602962113046,0.3333333333333333,0.6666666666666667,False,RAG
EMERGING,DNS_SPOOFING,ATTACK,0.97,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.02600260669590639,0.3333333333333333,0.6666666666666667,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.06942034722674494,0.5260663507109006,0.5260663507109006,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.012086300929677232,0.1989389920424403,0.8010610079575597,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.014881199483826777,0.228310502283105,0.771689497716895,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.9945333333333334,1.0,1.0,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.8632089624654904,0.9910714285714286,0.9910714285714286,False,LOCAL
EMERGING,VULNERABILITYSCAN,ATTACK,0.9301952968937086,0.9962406015037594,0.9962406015037594,False,LOCAL
EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.013548567736735618,0.228310502283105,0.771689497716895,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.02450137277891353,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,DNS_SPOOFING,BENIGN,0.3001005185108725,0.8543689320388349,0.8543689320388349,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.12264374352254684,0.6282051282051282,0.6282051282051282,False,RAG
EMERGING,VULNERABILITYSCAN,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.9201867929492239,0.9962406015037594,0.9962406015037594,False,LOCAL
EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.06587607397029158,0.45660377358490567,0.5433962264150943,False,RAG
EMERGING,DNS_SPOOFING,ATTACK,0.6619044827838976,0.9724770642201835,0.9724770642201835,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.33089213970563264,0.8543689320388349,0.8543689320388349,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.059872827382106614,0.45660377358490567,0.5433962264150943,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.022766838218323655,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,VULNERABILITYSCAN,ATTACK,0.7796725998887777,0.9735849056603774,0.9735849056603774,False,LOCAL
EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.021116874366610888,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.01837825687051643,0.2607260726072607,0.7392739273927393,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.9407121038969315,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.07051757043466679,0.5260663507109006,0.5260663507109006,False,RAG
EMERGING,VULNERABILITYSCAN,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.020585961296669803,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.023482754614655512,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,DNS_SPOOFING,ATTACK,0.941012802704099,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.04222758395504782,0.4134078212290503,0.5865921787709497,False,RAG
EMERGING,DNS_SPOOFING,ATTACK,0.9713971077338505,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.1758043997411595,0.6881188118811881,0.6881188118811881,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.26346920935153123,0.7,0.7,False,LOCAL
EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.029351517214122387,0.375,0.625,False,RAG
EMERGING,DNS_SPOOFING,ATTACK,0.6977255121018641,0.9735849056603774,0.9735849056603774,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.05439980252375399,0.45660377358490567,0.5433962264150943,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.07956223767088388,0.5260663507109006,0.5260663507109006,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.13113869510409715,0.6282051282051282,0.6282051282051282,False,RAG
EMERGING,DNS_SPOOFING,BENIGN,0.32934105963015026,0.8543689320388349,0.8543689320388349,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.021916661971371175,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,DNS_SPOOFING,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.024924866856130757,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.013912935705480604,0.228310502283105,0.771689497716895,False,LOCAL
EMERGING,DOS-HTTP_FLOOD,ATTACK,0.99,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.001149542596062039,0.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.3998366288968417,0.8586956521739131,0.8586956521739131,False,LOCAL
EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,DOS-HTTP_FLOOD,ATTACK,0.99,1.0,1.0,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.96,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.14370404203759884,0.6754966887417219,0.6754966887417219,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.0015371538078294928,0.0,1.0,False,LOCAL
EMERGING,DNS_SPOOFING,BENIGN,0.021484475732645666,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,DNS_SPOOFING,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.02230801688032764,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.01007166505249825,0.12846347607052896,0.871536523929471,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.044368074659148424,0.4134078212290503,0.5865921787709497,False,RAG
EMERGING,DNS_SPOOFING,ATTACK,0.8346698867690572,0.9910714285714286,0.9910714285714286,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.022389580219544097,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.04632285158585442,0.4134078212290503,0.5865921787709497,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.021237488309188066,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.017543248720716137,0.2607260726072607,0.7392739273927393,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.22219098837368223,0.6881188118811881,0.6881188118811881,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.2849438514972814,0.8543689320388349,0.8543689320388349,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.03835095404966314,0.3888888888888889,0.6111111111111112,False,RAG
EMERGING,DNS_SPOOFING,ATTACK,0.98,1.0,1.0,False,LOCAL
EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.9,0.9962406015037594,0.9962406015037594,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.9701867929492239,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.006818253810485252,0.0785276073619632,0.9214723926380368,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.020999309814655184,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.2940818013991248,0.8543689320388349,0.8543689320388349,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.0010887337897021714,0.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.22192206785062252,0.6881188118811881,0.6881188118811881,False,RAG
EMERGING,DNS_SPOOFING,ATTACK,0.9761491751499715,1.0,1.0,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.06957217559991807,0.5260663507109006,0.5260663507109006,False,RAG
EMERGING,VULNERABILITYSCAN,ATTACK,0.8788385287811314,0.9910714285714286,0.9910714285714286,False,LOCAL
EMERGING,DNS_SPOOFING,BENIGN,0.1525032808938712,0.6754966887417219,0.6754966887417219,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.06772526434863885,0.5260663507109006,0.5260663507109006,False,RAG
EMERGING,DNS_SPOOFING,ATTACK,0.955511919436075,1.0,1.0,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.6809946304248037,0.9735849056603774,0.9735849056603774,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.1079457133869392,0.5821917808219178,0.5821917808219178,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.06626845193938656,0.45660377358490567,0.5433962264150943,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.022512119860581672,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,DNS_SPOOFING,BENIGN,0.01950055999093865,0.2755102040816326,0.7244897959183674,False,LOCAL
EMERGING,DNS_SPOOFING,BENIGN,0.13872822057796264,0.6666666666666666,0.6666666666666666,False,RAG
EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.5321068266945601,0.9521276595744681,0.9521276595744681,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.8503246753246754,0.9910714285714286,0.9910714285714286,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.012531274118043586,0.1989389920424403,0.8010610079575597,False,LOCAL
EMERGING,DNS_SPOOFING,BENIGN,0.25415683695245017,0.7,0.7,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.012094610172538756,0.1989389920424403,0.8010610079575597,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.012102837738314528,0.1989389920424403,0.8010610079575597,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.10861572656546835,0.5821917808219178,0.5821917808219178,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.019677004711656745,0.2755102040816326,0.7244897959183674,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.00977001423985479,0.12846347607052896,0.871536523929471,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.0028504282550722714,0.012345679012345678,0.9876543209876543,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.01937440766869171,0.2755102040816326,0.7244897959183674,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.022103011706073598,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.03804267662314567,0.3888888888888889,0.6111111111111112,False,RAG
EMERGING,DNS_SPOOFING,ATTACK,0.91,0.9962406015037594,0.9962406015037594,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.015684625895502978,0.228310502283105,0.771689497716895,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.011070029992520386,0.15714285714285714,0.8428571428571429,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.26786171809787557,0.7058823529411765,0.7058823529411765,False,LOCAL
EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.028925513199458675,0.34513274336283184,0.6548672566371682,False,RAG
EMERGING,VULNERABILITYSCAN,ATTACK,0.503180557883873,0.9521276595744681,0.9521276595744681,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.023206803980478093,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.022840011631466386,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.25199286992734654,0.7,0.7,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.06497547053310648,0.45660377358490567,0.5433962264150943,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.20233881766603745,0.6881188118811881,0.6881188118811881,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.021737813687187534,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.022107808134410312,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.026932434254451555,0.34513274336283184,0.6548672566371682,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.019770838294630645,0.2755102040816326,0.7244897959183674,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.027983311935846467,0.34513274336283184,0.6548672566371682,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.1710086482793634,0.6754966887417219,0.6754966887417219,False,RAG
EMERGING,DNS_SPOOFING,BENIGN,0.002676945224489033,0.0,1.0,False,LOCAL
EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.017747005260328328,0.2607260726072607,0.7392739273927393,False,LOCAL
EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.9718456013211303,1.0,1.0,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.9131385752639212,0.9962406015037594,0.9962406015037594,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.013816175753424854,0.228310502283105,0.771689497716895,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.184094030333759,0.6881188118811881,0.6881188118811881,False,RAG
EMERGING,DNS_SPOOFING,ATTACK,0.9314019626485964,0.9962406015037594,0.9962406015037594,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.15403947535781273,0.6754966887417219,0.6754966887417219,False,RAG
EMERGING,DNS_SPOOFING,ATTACK,0.99,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.0495776002514428,0.45660377358490567,0.5433962264150943,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.02378969296224739,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.05358661501809887,0.45660377358490567,0.5433962264150943,False,RAG
EMERGING,DNS_SPOOFING,ATTACK,0.9321421017069177,0.9962406015037594,0.9962406015037594,False,LOCAL
EMERGING,DNS_SPOOFING,BENIGN,0.289093456764191,0.8543689320388349,0.8543689320388349,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.09985576855286103,0.5821917808219178,0.5821917808219178,False,RAG
EMERGING,DNS_SPOOFING,BENIGN,0.002676945224489033,0.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.1191936134306423,0.6282051282051282,0.6282051282051282,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.00457513005614115,0.05714285714285714,0.9428571428571428,False,LOCAL
EMERGING,VULNERABILITYSCAN,ATTACK,0.8312569853832307,0.9910714285714286,0.9910714285714286,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.0429762063041843,0.4134078212290503,0.5865921787709497,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.012405534425085437,0.1989389920424403,0.8010610079575597,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.4747016320551362,0.9521276595744681,0.9521276595744681,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.9411322163215484,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.01650472378479417,0.2607260726072607,0.7392739273927393,False,LOCAL
EMERGING,DNS_SPOOFING,BENIGN,0.013625197805148983,0.228310502283105,0.771689497716895,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.03046343871542482,0.375,0.625,False,RAG
EMERGING,DNS_SPOOFING,ATTACK,0.9469264845111297,1.0,1.0,False,LOCAL
EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.021476765881045457,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.03747604832934166,0.3888888888888889,0.6111111111111112,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.029890724921572725,0.375,0.625,False,RAG
EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.038282416305740044,0.3888888888888889,0.6111111111111112,False,RAG
EMERGING,DNS_SPOOFING,ATTACK,0.9018195544087096,0.9962406015037594,0.9962406015037594,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.96,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.2605302014080625,0.7,0.7,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.125903942228629,0.6282051282051282,0.6282051282051282,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.07998110598107658,0.5260663507109006,0.5260663507109006,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.03278331372083231,0.3888888888888889,0.6111111111111112,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.036388112408297056,0.3888888888888889,0.6111111111111112,False,RAG
EMERGING,VULNERABILITYSCAN,ATTACK,0.6495931698711388,0.9724770642201835,0.9724770642201835,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.013787304195643215,0.228310502283105,0.771689497716895,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.931028761035454,0.9962406015037594,0.9962406015037594,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.024480434477687583,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,DNS_SPOOFING,BENIGN,0.002676945224489033,0.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.002879101502133861,0.012345679012345678,0.9876543209876543,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.024511868963269342,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.15739603198129712,0.6754966887417219,0.6754966887417219,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.30456573514025,0.8543689320388349,0.8543689320388349,False,LOCAL
EMERGING,VULNERABILITYSCAN,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,DNS_SPOOFING,BENIGN,0.27985087097866806,0.8543689320388349,0.8543689320388349,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.9562734622185051,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.02685693665194884,0.34513274336283184,0.6548672566371682,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.0009206697954616771,0.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.01043725630125735,0.12846347607052896,0.871536523929471,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.9214188618419551,0.9962406015037594,0.9962406015037594,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.18220152460703165,0.6881188118811881,0.6881188118811881,False,RAG
EMERGING,DNS_SPOOFING,ATTACK,0.9408953256328004,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.02776965841168741,0.34513274336283184,0.6548672566371682,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.08870889226005108,0.5260663507109006,0.5260663507109006,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.019893511610252088,0.2755102040816326,0.7244897959183674,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.05411778210078766,0.45660377358490567,0.5433962264150943,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.017059443271428876,0.2607260726072607,0.7392739273927393,False,LOCAL
EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.970176104542626,1.0,1.0,False,LOCAL
EMERGING,DNS_SPOOFING,BENIGN,0.2992737587641777,0.8543689320388349,0.8543689320388349,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.009836055787672398,0.12846347607052896,0.871536523929471,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.014475464624097186,0.228310502283105,0.771689497716895,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.15756658281891397,0.6754966887417219,0.6754966887417219,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.010804828294237134,0.15714285714285714,0.8428571428571429,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.1465253363672116,0.6754966887417219,0.6754966887417219,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.44353030295846535,0.9487179487179487,0.9487179487179487,False,LOCAL
EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.002992531140446615,0.018518518518518517,0.9814814814814815,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.38061798359062976,0.8586956521739131,0.8586956521739131,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.35219624214674283,0.8586956521739131,0.8586956521739131,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.97,1.0,1.0,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.9713971077338505,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.027237029324099063,0.34513274336283184,0.6548672566371682,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.0692767627260975,0.5260663507109006,0.5260663507109006,False,RAG
EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.02210001319320968,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.27807494036348424,0.8026484595772849,0.8026484595772849,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.8757860911528337,0.9910714285714286,0.9910714285714286,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.023920466061833654,0.32321428571428573,0.6767857142857143,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.0886561553669428,0.5260663507109006,0.5260663507109006,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.009651376978353547,0.12846347607052896,0.871536523929471,False,LOCAL
EMERGING,DNS_SPOOFING,BENIGN,0.09916400706714508,0.5821917808219178,0.5821917808219178,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.011521042817161438,0.15714285714285714,0.8428571428571429,False,LOCAL
EMERGING,DNS_SPOOFING,BENIGN,0.09578298580929934,0.5821917808219178,0.5821917808219178,False,RAG
EMERGING,DNS_SPOOFING,ATTACK,0.9958571428571429,1.0,1.0,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.9607902071865516,1.0,1.0,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.8937823173101143,0.9962406015037594,0.9962406015037594,False,LOCAL
EMERGING,DOS-HTTP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.91,0.9962406015037594,0.9962406015037594,False,LOCAL
EMERGING,DNS_SPOOFING,ATTACK,0.9211738920023198,0.9962406015037594,0.9962406015037594,False,LOCAL
EMERGING,VULNERABILITYSCAN,ATTACK,0.9393728367553814,0.9962406015037594,0.9962406015037594,False,LOCAL
EMERGING,VULNERABILITYSCAN,BENIGN,0.033748265729765706,0.3888888888888889,0.6111111111111112,False,RAG
EMERGING,VULNERABILITYSCAN,BENIGN,0.0005468321729597018,0.0,1.0,False,LOCAL
